run-id,run-name,run-current-time,output-filepath,renderer-variant,renderer-variant-name,variable,to-use-scene,scene-path,warmup-frames,measure-frames,auto-terminate,window-width,window-height,seed,camera-pos-x,camera-pos-y,camera-pos-z,camera-lookat-x,camera-lookat-y,camera-lookat-z,camera-near-z,camera-far-z,camera-fov,object-count,material-count,geometry-count,overdraw-count,z-min,z-max,xy-minmax,radius,geometry-div,gbuffer-cnt,texture-count,texture-size,texture-sampling-count,alu-calc-count,renderer_name,pass_name_0,pass_name_1,pass_name_2,pass_name_3,pass_0_time_min_ms,pass_0_time_median_ms,pass_0_time_max_ms,pass_0_time_avg_ms,pass_0_time_p01_ms,pass_0_time_p10_ms,pass_0_time_p90_ms,pass_0_time_p99_ms,pass_1_time_min_ms,pass_1_time_median_ms,pass_1_time_max_ms,pass_1_time_avg_ms,pass_1_time_p01_ms,pass_1_time_p10_ms,pass_1_time_p90_ms,pass_1_time_p99_ms,pass_2_time_min_ms,pass_2_time_median_ms,pass_2_time_max_ms,pass_2_time_avg_ms,pass_2_time_p01_ms,pass_2_time_p10_ms,pass_2_time_p90_ms,pass_2_time_p99_ms,pass_3_time_min_ms,pass_3_time_median_ms,pass_3_time_max_ms,pass_3_time_avg_ms,pass_3_time_p01_ms,pass_3_time_p10_ms,pass_3_time_p90_ms,pass_3_time_p99_ms,variable-geometry-count,variable-overdraw-count,variable-waste-quad-count,variable-alu-op-count,param_run_id,param_run_name,param_run_current_time,param_output_filepath,param_renderer_variant_name,param_variable,param_to_use_scene,param_scene_path,param_warmup_frames,param_measure_frames,param_auto_terminate,param_window_width,param_window_height,param_seed,param_camera_pos_x,param_camera_pos_y,param_camera_pos_z,param_camera_lookat_x,param_camera_lookat_y,param_camera_lookat_z,param_camera_near_z,param_camera_far_z,param_camera_fov,param_material_count,param_geometry_count,param_overdraw_count,param_z_min,param_z_max,param_xy_minmax,param_radius,param_gbuffer_cnt,param_texture_count,param_texture_size,param_texture_sampling_count,param_geometry_div,param_object_count,param_alu_calc_count,param_renderer_variant,runner_experiment,runner_repeat,runner_run_index,runner_result_row,runner_status,runner_return_code,runner_error
23,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00023.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2304,1,1,0,-1,1,1,0.5,8,1,1,256,1,64,VisBuf,visibility,resolve,,total,0.92950,0.93002,0.93078,0.93006,0.92950,0.92966,0.93053,0.93078,0.64909,0.64925,0.66080,0.65031,0.64909,0.64915,0.64966,0.66074,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.57862,1.57936,1.59088,1.58037,1.57875,1.57894,1.58035,1.59088,147456,0,8,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,8,2304,64,4,quad_alu_orthogonal,0,23,0,success,0,
24,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00024.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2304,1,1,0,-1,1,1,0.5,8,1,1,256,1,96,Forward,forward,,,total,1.78125,1.78266,1.78432,1.78263,1.78147,1.78176,1.78333,1.78374,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.78125,1.78266,1.78432,1.78263,1.78147,1.78176,1.78333,1.78374,147456,0,8,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,8,2304,96,1,quad_alu_orthogonal,0,24,0,success,0,
25,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00025.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2304,1,1,0,-1,1,1,0.5,8,1,1,256,1,96,ForwardPrepass,depth_prepass,forward,,total,0.92730,0.92963,0.93152,0.92921,0.92746,0.92781,0.93078,0.93117,1.76826,1.76890,1.77424,1.76913,1.76826,1.76848,1.76957,1.77414,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.69584,2.69856,2.70451,2.69834,2.69610,2.69648,2.69997,2.70445,147456,0,8,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,8,2304,96,2,quad_alu_orthogonal,0,25,0,success,0,
26,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00026.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2304,1,1,0,-1,1,1,0.5,8,1,1,256,1,96,VisBuf,visibility,resolve,,total,0.92963,0.93034,0.93104,0.93031,0.92973,0.92992,0.93069,0.93085,0.96134,0.97494,0.97552,0.96934,0.96134,0.96144,0.97539,0.97549,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.89120,1.90499,1.90618,1.89965,1.89136,1.89181,1.90566,1.90602,147456,0,8,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,8,2304,96,4,quad_alu_orthogonal,0,26,0,success,0,
27,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00027.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2304,1,1,0,-1,1,1,0.5,8,1,1,256,1,128,Forward,forward,,,total,2.07894,2.08058,2.08771,2.08071,2.07920,2.07971,2.08166,2.08720,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.07894,2.08058,2.08771,2.08071,2.07920,2.07971,2.08166,2.08720,147456,0,8,128,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,8,2304,128,1,quad_alu_orthogonal,0,27,0,success,0,
28,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00028.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2304,1,1,0,-1,1,1,0.5,8,1,1,256,1,128,ForwardPrepass,depth_prepass,forward,,total,0.92717,0.92973,0.93149,0.92920,0.92726,0.92768,0.93078,0.93120,2.06029,2.06144,2.06909,2.06183,2.06032,2.06083,2.06262,2.06906,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.98771,2.99133,2.99914,2.99103,2.98784,2.98886,2.99270,2.99888,147456,0,8,128,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,8,2304,128,2,quad_alu_orthogonal,0,28,0,success,0,
29,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00029.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2304,1,1,0,-1,1,1,0.5,8,1,1,256,1,128,VisBuf,visibility,resolve,,total,0.93206,0.93248,0.93574,0.93253,0.93210,0.93219,0.93286,0.93322,1.27683,1.29325,1.29427,1.29097,1.27686,1.27757,1.29389,1.29414,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.20950,2.22570,2.22906,2.22350,2.20960,2.21043,2.22630,2.22710,147456,0,8,128,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,8,2304,128,4,quad_alu_orthogonal,0,29,0,success,0,
30,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00030.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2304,1,1,0,-1,1,1,0.5,8,1,1,256,1,192,Forward,forward,,,total,2.66467,2.66624,2.67398,2.66652,2.66480,2.66522,2.66726,2.67357,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.66467,2.66624,2.67398,2.66652,2.66480,2.66522,2.66726,2.67357,147456,0,8,192,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,8,2304,192,1,quad_alu_orthogonal,0,30,0,success,0,
31,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00031.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2304,1,1,0,-1,1,1,0.5,8,1,1,256,1,192,ForwardPrepass,depth_prepass,forward,,total,0.92982,0.93206,0.93347,0.93142,0.92986,0.93002,0.93296,0.93328,2.65142,2.65248,2.66451,2.65301,2.65152,2.65187,2.65347,2.66358,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.58157,3.58442,3.59722,3.58442,3.58170,3.58214,3.58605,3.59654,147456,0,8,192,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,8,2304,192,2,quad_alu_orthogonal,0,31,0,success,0,
32,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00032.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2304,1,1,0,-1,1,1,0.5,8,1,1,256,1,192,VisBuf,visibility,resolve,,total,0.93216,0.93267,0.93638,0.93270,0.93216,0.93232,0.93299,0.93325,1.90253,1.90291,1.92579,1.90754,1.90256,1.90266,1.92470,1.92550,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.83488,2.83571,2.85850,2.84023,2.83491,2.83533,2.85715,2.85776,147456,0,8,192,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,8,2304,192,4,quad_alu_orthogonal,0,32,0,success,0,
33,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00033.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,0,Forward,forward,,,total,0.49213,0.49286,0.49398,0.49290,0.49222,0.49245,0.49334,0.49354,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.49213,0.49286,0.49398,0.49290,0.49222,0.49245,0.49334,0.49354,147456,0,12,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,12,1024,0,1,quad_alu_orthogonal,0,33,0,success,0,
34,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00034.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,0,ForwardPrepass,depth_prepass,forward,,total,0.48822,0.48886,0.48986,0.48888,0.48829,0.48854,0.48928,0.48970,0.49763,0.49805,0.49875,0.49804,0.49766,0.49776,0.49834,0.49872,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98624,0.98691,0.98803,0.98692,0.98624,0.98643,0.98739,0.98800,147456,0,12,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,12,1024,0,2,quad_alu_orthogonal,0,34,0,success,0,
35,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00035.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,0,VisBuf,visibility,resolve,,total,0.48784,0.48874,0.79507,0.49124,0.48787,0.48829,0.48909,0.48931,0.02621,0.02634,0.02688,0.02633,0.02624,0.02627,0.02640,0.02646,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.51414,0.51507,0.82195,0.51757,0.51421,0.51462,0.51542,0.51568,147456,0,12,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,12,1024,0,4,quad_alu_orthogonal,0,35,0,success,0,
36,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00036.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,1,Forward,forward,,,total,0.50352,0.50435,0.50499,0.50433,0.50355,0.50384,0.50477,0.50499,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50352,0.50435,0.50499,0.50433,0.50355,0.50384,0.50477,0.50499,147456,0,12,1,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,12,1024,1,1,quad_alu_orthogonal,0,36,0,success,0,
37,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00037.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,1,ForwardPrepass,depth_prepass,forward,,total,0.48829,0.48893,0.48970,0.48894,0.48832,0.48858,0.48941,0.48966,0.50570,0.50637,0.50698,0.50634,0.50576,0.50595,0.50672,0.50694,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99437,0.99530,0.99645,0.99529,0.99443,0.99475,0.99584,0.99629,147456,0,12,1,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,12,1024,1,2,quad_alu_orthogonal,0,37,0,success,0,
38,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00038.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,1,VisBuf,visibility,resolve,,total,0.48765,0.48845,0.48941,0.48849,0.48771,0.48803,0.48906,0.48934,0.03994,0.04310,0.04346,0.04212,0.03997,0.04016,0.04323,0.04339,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.52822,0.53123,0.53235,0.53061,0.52835,0.52883,0.53187,0.53232,147456,0,12,1,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,12,1024,1,4,quad_alu_orthogonal,0,38,0,success,0,
39,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00039.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,2,Forward,forward,,,total,0.51190,0.51290,0.51386,0.51288,0.51190,0.51242,0.51328,0.51379,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.51190,0.51290,0.51386,0.51288,0.51190,0.51242,0.51328,0.51379,147456,0,12,2,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,12,1024,2,1,quad_alu_orthogonal,0,39,0,success,0,
40,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00040.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,2,ForwardPrepass,depth_prepass,forward,,total,0.48832,0.48902,0.48995,0.48899,0.48832,0.48861,0.48941,0.48986,0.51242,0.51328,0.51389,0.51324,0.51248,0.51283,0.51366,0.51386,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00125,1.00224,1.00349,1.00223,1.00125,1.00163,1.00278,1.00349,147456,0,12,2,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,12,1024,2,2,quad_alu_orthogonal,0,40,0,success,0,
41,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00041.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,2,VisBuf,visibility,resolve,,total,0.48742,0.48835,0.48899,0.48832,0.48762,0.48787,0.48877,0.48896,0.04979,0.04998,0.05059,0.05000,0.04982,0.04989,0.05014,0.05030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.53750,0.53834,0.53936,0.53832,0.53757,0.53782,0.53885,0.53910,147456,0,12,2,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,12,1024,2,4,quad_alu_orthogonal,0,41,0,success,0,
42,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00042.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,4,Forward,forward,,,total,0.52845,0.52966,0.53082,0.52966,0.52867,0.52906,0.53027,0.53069,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.52845,0.52966,0.53082,0.52966,0.52867,0.52906,0.53027,0.53069,147456,0,12,4,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,12,1024,4,1,quad_alu_orthogonal,0,42,0,success,0,
43,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00043.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,4,ForwardPrepass,depth_prepass,forward,,total,0.48835,0.48893,0.48979,0.48895,0.48838,0.48861,0.48934,0.48973,0.52589,0.52701,0.52768,0.52697,0.52621,0.52643,0.52746,0.52758,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.01504,1.01597,1.01709,1.01592,1.01504,1.01530,1.01648,1.01680,147456,0,12,4,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,12,1024,4,2,quad_alu_orthogonal,0,43,0,success,0,
44,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00044.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,4,VisBuf,visibility,resolve,,total,0.48746,0.48829,0.48938,0.48828,0.48752,0.48778,0.48883,0.48909,0.06608,0.06970,0.06998,0.06965,0.06627,0.06960,0.06982,0.06998,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.55494,0.55798,0.55901,0.55794,0.55498,0.55744,0.55856,0.55891,147456,0,12,4,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,12,1024,4,4,quad_alu_orthogonal,0,44,0,success,0,
45,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00045.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,12,1,1,256,1,8,Forward,forward,,,total,0.56301,0.56448,0.56534,0.56443,0.56330,0.56384,0.56499,0.56528,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.56301,0.56448,0.56534,0.56443,0.56330,0.56384,0.56499,0.56528,147456,0,12,8,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,12,1024,8,1,quad_alu_orthogonal,0,45,0,success,0,
