frame,triangle_count,total_fragments,covered_pixels,overdraw_extra,avg_overdraw,max_overdraw,rasterized_triangles,skipped_triangles,quad_instances,quad_covered_lanes,quad_waste_lanes,quad_efficiency
295,1884972,4843573,2073600,2769973,2.335828,12,45571,1839401,1351496,4843573,562411,0.895965
296,1884972,4936919,2073600,2863319,2.380844,13,45756,1839216,1376258,4936919,568113,0.896801
297,1884972,5069232,2073600,2995632,2.444653,12,46007,1838965,1412293,5069232,579940,0.897341
298,1884970,5218870,2073600,3145270,2.516816,13,46096,1838874,1453113,5218870,593582,0.897878
299,2087284,5363551,2073600,3289951,2.586589,15,46372,2040912,1492733,5363551,607381,0.898277
300,2087284,5476178,2073600,3402578,2.640904,15,47152,2040132,1526307,5476178,629050,0.896965
301,2087284,5621567,2073599,3547968,2.711019,14,48501,2038783,1568990,5621567,654393,0.895730
302,2208080,5722738,2073600,3649138,2.759808,14,54250,2153830,1608257,5722738,710290,0.889587
303,2208080,5792912,2073600,3719312,2.793650,16,65433,2142647,1644333,5792912,784420,0.880739
304,2210884,5813171,2073600,3739571,2.803420,17,75982,2134902,1664032,5813171,842957,0.873356
305,2210882,5769223,2073600,3695623,2.782226,17,85129,2125753,1662673,5769223,881469,0.867462
306,2210882,5660479,2073600,3586879,2.729783,17,90954,2119928,1645467,5660479,921389,0.860011
307,2210882,5489077,2073600,3415477,2.647124,16,91019,2119863,1610390,5489077,952483,0.852135
308,2210882,5425340,2073600,3351740,2.616387,16,90666,2120216,1598843,5425340,970032,0.848323
309,2210880,5293326,2073599,3219727,2.552724,15,90301,2120579,1568591,5293326,981038,0.843643
310,2210880,5076366,2073571,3002795,2.448127,15,89783,2121097,1513531,5076366,977758,0.838497
311,2210880,4903551,2073576,2829975,2.364780,15,89689,2121191,1467061,4903551,964693,0.835608
312,2210878,4858888,2073600,2785288,2.343214,15,87906,2122972,1449795,4858888,940292,0.837858
313,2210878,4892268,2073599,2818669,2.359312,15,86815,2124063,1456552,4892268,933940,0.839700
314,2210878,4933605,2073600,2860005,2.379246,15,85967,2124911,1464549,4933605,924591,0.842171
315,2210878,4971488,2073600,2897888,2.397515,15,84322,2126556,1472077,4971488,916820,0.844298
316,2210878,4990152,2073600,2916552,2.406516,16,83285,2127593,1471796,4990152,897032,0.847630
317,2210878,5038096,2073600,2964496,2.429637,17,87228,2123650,1485304,5038096,903120,0.847991
318,2210878,5092584,2073600,3018984,2.455914,18,87608,2123270,1497259,5092584,896452,0.850318
319,2210876,5101123,2073600,3027523,2.460032,16,85895,2124981,1493271,5101123,871961,0.854018
320,2210870,5037730,2073600,2964130,2.429461,16,83969,2126901,1469613,5037730,840722,0.856982
321,2210870,5028312,2073600,2954712,2.424919,15,83755,2127115,1464848,5028312,831080,0.858163
322,2210870,5015521,2073600,2941921,2.418750,15,83748,2127122,1459456,5015521,822303,0.859142
323,2210870,4974916,2073600,2901316,2.399169,14,83714,2127156,1448962,4974916,820932,0.858359
324,2210870,4932579,2073599,2858980,2.378753,14,83928,2126942,1437347,4932579,816809,0.857931
325,2210868,4916493,2073600,2842893,2.370994,14,84121,2126747,1433553,4916493,817719,0.857396
326,2210868,4934336,2073600,2860736,2.379599,14,84245,2126623,1437255,4934336,814684,0.858292
327,2210868,4978447,2073600,2904847,2.400871,14,84652,2126216,1448927,4978447,817261,0.858989
328,2210868,5042200,2073600,2968600,2.431617,16,84948,2125920,1467639,5042200,828356,0.858896
329,2210868,5111361,2073600,3037761,2.464970,15,85291,2125577,1486418,5111361,834311,0.859678
330,2210868,5178494,2073600,3104894,2.497345,15,85388,2125480,1503887,5178494,837054,0.860852
331,2210868,5215759,2073600,3142159,2.515316,14,85678,2125190,1515623,5215759,846733,0.860333
