frame,total,geometry,lighting,tonemap,index_count
4380,1.97800,1.26694,0.58623,0.07145,6995521.20000
4390,2.13005,1.33289,0.63028,0.07446,7438791.60000
4400,1.99798,1.27317,0.58965,0.07436,7806564.60000
4410,1.93526,1.24936,0.59033,0.07474,7898038.80000
4420,1.59812,0.92397,0.58303,0.07256,5073115.80000
4430,1.12181,0.46146,0.57706,0.06956,986856.00000
4440,1.15184,0.49156,0.57649,0.06955,1018490.70000
4450,1.15132,0.49066,0.57662,0.06993,995847.00000
4460,1.13355,0.47242,0.57674,0.07011,826828.20000
4470,1.14508,0.48251,0.57771,0.07056,794107.80000
4480,1.13564,0.47435,0.57702,0.07014,800317.80000
4490,1.14642,0.48503,0.57584,0.07156,768141.00000
4500,1.16743,0.50486,0.57521,0.07287,768141.00000
4510,1.16290,0.50186,0.57443,0.07232,772944.30000
4520,1.18677,0.52510,0.57541,0.07179,728095.20000
4530,1.21968,0.55151,0.57984,0.07349,629619.60000
4540,1.21060,0.54216,0.57908,0.07368,648370.20000
4550,1.17242,0.51121,0.57606,0.07124,645797.40000
4560,1.13107,0.47446,0.57333,0.06932,663747.00000
4570,1.08618,0.43388,0.57146,0.06705,663747.00000
4580,1.06938,0.41871,0.57088,0.06614,673584.00000
4590,1.10990,0.45494,0.57352,0.06755,692317.80000
4600,1.14635,0.48586,0.57638,0.06996,700212.60000
4610,1.15880,0.49581,0.57774,0.07102,710465.40000
4620,1.18110,0.51744,0.57811,0.07153,833323.80000
4630,1.16656,0.50423,0.57682,0.07144,865845.00000
4640,1.16122,0.49942,0.57643,0.07140,907119.00000
4650,1.14458,0.48198,0.57673,0.07186,923638.20000
4660,1.05801,0.39875,0.57568,0.06949,740826.60000
4670,1.15551,0.49528,0.57567,0.07018,963931.80000
4680,1.33155,0.67752,0.57285,0.06735,1371031.80000
