frame,total,geometry,lighting,tonemap,index_count
4690,1.34844,0.69214,0.57375,0.06828,1764218.40000
4700,1.34795,0.69156,0.57426,0.06714,2104503.30000
4710,1.36451,0.70532,0.57638,0.06697,2559327.90000
4720,1.41788,0.75734,0.57711,0.06677,3231323.70000
4730,1.42853,0.76798,0.57746,0.06611,3460569.00000
4740,1.43647,0.77436,0.57876,0.06580,3791779.80000
4750,1.44888,0.78711,0.57907,0.06487,4425012.00000
4760,1.47153,0.81047,0.57900,0.06378,5111786.40000
4770,1.50008,0.83944,0.57867,0.06315,5601058.20000
4780,1.53737,0.87684,0.57848,0.06275,6072787.20000
4790,1.55542,0.89608,0.57802,0.06191,6587517.30000
4800,1.59043,0.93137,0.57775,0.06145,7238693.70000
4810,1.62473,0.96676,0.57734,0.06092,7808200.20000
4820,1.61563,0.95792,0.57706,0.06016,7888114.80000
4830,1.61142,0.95387,0.57679,0.06028,7885347.90000
4840,1.56232,0.90623,0.57606,0.05985,7481674.80000
4850,1.51160,0.85805,0.57486,0.05838,7328065.20000
4860,1.49876,0.84679,0.57411,0.05787,7315021.80000
4870,1.48442,0.83341,0.57346,0.05751,7306089.00000
4880,1.46702,0.81766,0.57310,0.05608,7306089.00000
4890,1.46048,0.81251,0.57280,0.05510,7283698.80000
4900,1.44760,0.80132,0.57225,0.05377,7274103.00000
4910,1.43681,0.79083,0.57199,0.05387,7304120.70000
4920,1.44600,0.79992,0.57212,0.05357,7318312.20000
4930,1.44751,0.80198,0.57212,0.05322,7376699.40000
4940,1.43838,0.79265,0.57206,0.05353,7431806.40000
4950,1.44351,0.79820,0.57191,0.05309,7437498.30000
4960,1.47038,0.82386,0.57269,0.05369,7518266.10000
4970,1.50510,0.85643,0.57360,0.05464,7544908.50000
4980,1.50091,0.85255,0.57349,0.05497,7547026.20000
4990,1.53491,0.88529,0.57390,0.05552,7852593.60000
5000,1.58430,0.93199,0.57484,0.05705,8264053.50000
5010,1.58763,0.93457,0.57507,0.05736,8418276.60000
5020,1.57681,0.92456,0.57481,0.05706,8369125.80000
5030,1.58577,0.93292,0.57492,0.05759,8442983.70000
5040,1.60842,0.95297,0.57574,0.05938,8477408.70000
5050,1.53916,0.88141,0.57638,0.06114,7394860.50000
5060,1.35580,0.70039,0.57534,0.06170,5500588.80000
5070,1.32546,0.67113,0.57508,0.06132,5276821.80000
5080,1.27102,0.61802,0.57409,0.06142,4623870.30000
5090,1.22111,0.57053,0.57322,0.06076,4173706.20000
5100,1.21826,0.56798,0.57302,0.06039,4262943.90000
5110,1.29919,0.64666,0.57376,0.06048,5462800.50000
5120,1.42987,0.77509,0.57496,0.06022,6951093.90000
5130,1.48024,0.82581,0.57448,0.05981,7637121.30000
5140,1.49170,0.83851,0.57410,0.05932,7812762.00000
5150,1.52287,0.86958,0.57428,0.05914,8153601.90000
5160,1.55580,0.90230,0.57412,0.05911,8409669.00000
5170,1.55700,0.90437,0.57373,0.05848,8445553.20000
5180,1.55974,0.90668,0.57380,0.05901,8473692.90000
5190,1.57396,0.92166,0.57341,0.05858,8478084.00000
5200,1.56674,0.91502,0.57338,0.05826,8478084.00000
5210,1.56729,0.91500,0.57349,0.05815,8484696.60000
5220,1.55838,0.90633,0.57347,0.05834,8496360.00000
5230,1.54753,0.89555,0.57347,0.05800,8496360.00000
5240,1.54163,0.89105,0.57312,0.05706,8496360.00000
5250,1.53086,0.88070,0.57284,0.05667,8496360.00000
5260,1.53110,0.88201,0.57273,0.05613,8496360.00000
5270,1.52836,0.87917,0.57261,0.05619,8496360.00000
5280,1.52354,0.87554,0.57236,0.05562,8496360.00000
5290,1.51656,0.86991,0.57200,0.05461,8496360.00000
5300,1.50565,0.85983,0.57182,0.05362,8496360.00000
5310,1.48520,0.84102,0.57127,0.05277,8496356.40000
5320,1.46798,0.82516,0.57038,0.05240,8485882.20000
5330,1.45818,0.81325,0.57035,0.05430,8219520.60000
5340,1.40083,0.75546,0.56976,0.05531,7646179.20000
5350,1.36798,0.72421,0.56898,0.05485,7277520.60000
5360,1.32406,0.68280,0.56812,0.05370,6951556.80000
5370,1.29172,0.65553,0.56697,0.04939,6773201.40000
5380,1.23795,0.60592,0.56607,0.04670,6285740.70000
5390,1.12149,0.49324,0.56465,0.04577,4708220.40000
5400,0.88964,0.26133,0.56203,0.05160,2222066.40000
5410,0.81117,0.18388,0.56106,0.05239,1586958.30000
5420,0.74617,0.12205,0.56092,0.05028,976652.40000
5430,0.72092,0.09661,0.55997,0.05189,791694.30000
5440,0.67034,0.04243,0.55902,0.05612,420072.60000
5450,0.66043,0.03488,0.55893,0.05367,344217.00000
5460,0.66206,0.03384,0.55884,0.05647,344217.00000
5470,0.66223,0.03267,0.55864,0.05792,344217.00000
5480,0.66187,0.03257,0.55861,0.05777,344217.00000
5490,0.66063,0.03259,0.55876,0.05663,344217.00000
