frame,total,depth_prepass,geometry,lighting,index_count
4530,0.34276,0.06613,0.24873,0.01786,2159299.80000
4540,0.33153,0.06534,0.23712,0.01831,2053662.00000
4550,0.31485,0.06129,0.22566,0.01774,2044755.00000
4560,0.30117,0.05866,0.21510,0.01739,2044755.00000
4570,0.28245,0.05623,0.19900,0.01716,2044755.00000
4580,0.28033,0.05666,0.19624,0.01724,2050099.20000
4590,0.29609,0.05929,0.20926,0.01748,2082149.40000
4600,0.30882,0.06063,0.22057,0.01751,2095203.00000
4610,0.32246,0.06396,0.23004,0.01805,2226598.80000
4620,0.42566,0.11494,0.28226,0.01832,4079065.50000
4630,0.44846,0.13348,0.28678,0.01795,4596558.00000
4640,0.44362,0.13290,0.28341,0.01732,4597722.00000
