frame,total,visibility,gbuffer,lighting,index_count
4110,0.49088,0.20403,0.25456,0.02222,4923072.00000
4120,0.48535,0.20143,0.25248,0.02183,4923072.00000
4130,0.48290,0.20014,0.25130,0.02191,4923072.00000
4140,0.47534,0.19830,0.24626,0.02105,4912383.60000
4150,0.46318,0.19464,0.23900,0.02003,4905258.00000
4160,0.45695,0.19318,0.23409,0.01991,4905258.00000
4170,0.45750,0.19252,0.23543,0.02002,4905258.00000
4180,0.46813,0.19483,0.24302,0.02048,4905258.00000
4190,0.49373,0.20342,0.25846,0.02186,5019477.60000
4200,0.47948,0.19890,0.25094,0.02012,5139870.00000
4210,0.46071,0.19348,0.23821,0.01892,5139870.00000
4220,0.45460,0.19185,0.23412,0.01877,5139870.00000
4230,0.45470,0.19132,0.23482,0.01859,5103933.60000
4240,0.42876,0.18053,0.22058,0.01800,4823736.00000
4250,0.40959,0.17562,0.20656,0.01781,5099514.00000
4260,0.42827,0.21225,0.18876,0.01766,6096484.20000
4270,0.41391,0.21526,0.17090,0.01806,6221974.80000
4280,0.39824,0.21155,0.15856,0.01835,6230358.00000
4290,0.40814,0.21838,0.16200,0.01804,6476796.00000
4300,0.54064,0.30180,0.21096,0.01809,8159985.90000
4310,0.62098,0.33365,0.25390,0.02337,8496360.00000
4320,0.65140,0.33976,0.27574,0.02585,8496360.00000
4330,0.65667,0.33947,0.27992,0.02713,8496288.00000
4340,0.65383,0.33856,0.27602,0.02860,8495880.00000
4350,0.64824,0.33798,0.27254,0.02752,8495880.00000
4360,0.63641,0.33456,0.26555,0.02636,8490503.70000
4370,0.62807,0.33790,0.25520,0.02479,8442945.00000
4380,0.63833,0.34426,0.25894,0.02533,8453476.80000
4390,0.65151,0.34690,0.26834,0.02642,8495944.80000
4400,0.65645,0.34260,0.27678,0.02707,8496360.00000
4410,0.66050,0.34368,0.27957,0.02660,8496360.00000
4420,0.59649,0.31677,0.24877,0.02110,7915824.30000
4430,0.50449,0.23826,0.23741,0.01799,6615084.00000
4440,0.50228,0.23733,0.23703,0.01772,6617215.20000
