frame,triangle_count,total_fragments,covered_pixels,overdraw_extra,avg_overdraw,max_overdraw,rasterized_triangles,skipped_triangles,quad_instances,quad_covered_lanes,quad_waste_lanes,quad_efficiency
240,764104,4379354,2073344,2306010,2.112218,18,110896,653208,1355552,4379354,1042854,0.807670
241,773065,4217080,2073359,2143721,2.033936,20,110193,662872,1304890,4217080,1002480,0.807938
242,754300,4341075,2073372,2267703,2.093727,19,112775,641525,1342093,4341075,1027297,0.808639
243,781302,4603303,2073364,2529939,2.220210,19,118710,662592,1420769,4603303,1079773,0.810002
244,781302,4872539,2073322,2799217,2.350112,20,131442,649860,1513390,4872539,1181021,0.804905
245,781306,5018855,2073297,2945558,2.420712,18,133908,647398,1555367,5018855,1202613,0.806699
246,787118,4992775,2073356,2919419,2.408065,18,135733,651385,1552541,4992775,1217389,0.803968
247,807314,4990428,2073338,2917090,2.406953,18,134526,672788,1552831,4990428,1220896,0.803440
248,807326,4906374,2073339,2833035,2.366412,17,131821,675505,1527604,4906374,1204042,0.802953
249,768847,4907728,2073342,2834386,2.367061,17,131799,637048,1532247,4907728,1221260,0.800740
250,762887,4973859,2073354,2900505,2.398943,16,131717,631170,1549909,4973859,1225777,0.802282
251,757249,4858844,2073337,2785507,2.343490,17,127618,629631,1509997,4858844,1181144,0.804446
252,699836,4745161,2073324,2671837,2.288673,16,124525,575311,1473410,4745161,1148479,0.805132
253,699838,4708751,2073284,2635467,2.271156,17,121923,577915,1457562,4708751,1121497,0.807642
254,699840,4703076,2073272,2629804,2.268432,17,116351,583489,1446315,4703076,1082184,0.812941
255,673453,4695463,2073250,2622213,2.264784,17,116085,557368,1438276,4695463,1057641,0.816162
256,679221,4648043,2073232,2574811,2.241931,17,116091,563130,1421038,4648043,1036109,0.817720
257,672651,4736459,2073180,2663279,2.284635,17,116036,556615,1444128,4736459,1040053,0.819951
258,690249,4878989,2073325,2805664,2.353220,17,112590,577659,1479868,4878989,1040483,0.824227
259,690259,4954497,2073398,2881099,2.389554,17,100033,590226,1495456,4954497,1027327,0.828259
260,554538,4952378,2073600,2878778,2.388300,13,91211,463327,1486786,4952378,994766,0.832732
261,506709,4927373,2073599,2853774,2.376242,11,87450,419259,1478171,4927373,985311,0.833356
262,469809,4910388,2073600,2836788,2.368050,11,88835,380974,1478207,4910388,1002440,0.830464
263,469004,4880368,2073600,2806768,2.353573,11,87810,381194,1471581,4880368,1005956,0.829103
264,469004,4801114,2073600,2727514,2.315352,11,84328,384676,1447785,4801114,990026,0.829045
265,469004,4714974,2073600,2641374,2.273811,11,83334,385670,1424641,4714974,983590,0.827397
266,469004,4646104,2073600,2572504,2.240598,11,82049,386955,1405549,4646104,976092,0.826386
267,464826,4622915,2073600,2549315,2.229415,11,80626,384200,1399059,4622915,973321,0.826076
268,440670,4598141,2073599,2524542,2.217469,11,79023,361647,1389196,4598141,958643,0.827482
269,417628,4648917,2073600,2575317,2.241955,11,76982,340646,1398921,4648917,946767,0.830804
270,320156,4648568,2073599,2574969,2.241787,11,75620,244536,1393552,4648568,925640,0.833942
271,320156,4660302,2073600,2586702,2.247445,11,75299,244857,1396858,4660302,927130,0.834069
272,296750,4672752,2073600,2599152,2.253449,11,74932,221818,1400246,4672752,928232,0.834273
273,296750,4681895,2073598,2608297,2.257860,11,74683,222067,1402547,4681895,928293,0.834534
274,255542,4687013,2073599,2613414,2.260328,10,74528,181014,1404864,4687013,932443,0.834069
275,253142,4688381,2073599,2614782,2.260987,10,74446,178696,1404625,4688381,930119,0.834454
276,249741,4684236,2073600,2610636,2.258987,10,74113,175628,1403829,4684236,931080,0.834189
277,249741,4686525,2073599,2612926,2.260092,10,73937,175804,1404223,4686525,930367,0.834363
278,225451,4697006,2073600,2623406,2.265146,10,73919,151532,1407557,4697006,933222,0.834248
279,225443,4716108,2073600,2642508,2.274358,10,73638,151805,1412496,4716108,933876,0.834712
280,219803,4742577,2073599,2668978,2.287123,10,73469,146334,1420077,4742577,937731,0.834915
281,219803,4727700,2073600,2654100,2.279948,10,71744,148059,1411450,4727700,918100,0.837384
282,200423,4729981,2073599,2656382,2.281049,9,68752,131671,1404745,4729981,888999,0.841786
283,194837,4747958,2073600,2674358,2.289717,9,66840,127997,1403127,4747958,864550,0.845960
284,214179,4766995,2073599,2693396,2.298899,9,64953,149226,1402632,4766995,843533,0.849652
285,214177,4788311,2073599,2714712,2.309179,9,63262,150915,1400641,4788311,814253,0.854664
286,216567,4804466,2073600,2730866,2.316969,9,61048,155519,1398405,4804466,789154,0.858919
287,222153,4815814,2073599,2742215,2.322442,9,57232,164921,1392531,4815814,754310,0.864579
288,222153,4827397,2073600,2753797,2.328027,9,54932,167221,1388442,4827397,726371,0.869211
289,222153,4831530,2073600,2757930,2.330020,9,53221,168932,1383132,4831530,700998,0.873295
290,222151,4821686,2073600,2748086,2.325273,9,51726,170425,1373834,4821686,673650,0.877414
291,222151,4869019,2073600,2795419,2.348099,9,49582,172569,1378078,4869019,643293,0.883299
292,222151,4901531,2073600,2827931,2.363778,8,46585,175566,1374917,4901531,598137,0.891241
293,222151,4904422,2073599,2830823,2.365174,8,45369,176782,1369499,4904422,573574,0.895295
294,223455,4849745,2073600,2776145,2.338804,11,45171,178284,1354109,4849745,566691,0.895376
295,229095,4843583,2073600,2769983,2.335833,12,45571,183524,1351502,4843583,562425,0.895963
296,229095,4936918,2073598,2863320,2.380846,13,45757,183338,1376261,4936918,568126,0.896799
297,223287,5069221,2073600,2995621,2.444647,12,46005,177282,1412286,5069221,579923,0.897343
298,223285,5218869,2073600,3145269,2.516816,13,46099,177186,1453113,5218869,593583,0.897877
299,264493,5363548,2073600,3289948,2.586588,15,46371,218122,1492732,5363548,607380,0.898277
300,359108,5476174,2073600,3402574,2.640902,15,47152,311956,1526300,5476174,629026,0.896969
