frame,total,depth_prepass,geometry,lighting,index_count
4310,0.79725,0.25196,0.50813,0.02662,8496360.00000
4320,0.81874,0.25421,0.52436,0.02882,8496360.00000
4330,0.81324,0.25481,0.51845,0.02980,8496288.00000
4340,0.82100,0.25426,0.52647,0.02982,8495880.00000
4350,0.81804,0.25331,0.52415,0.03024,8495880.00000
4360,0.80303,0.25362,0.50855,0.03065,8490503.70000
4370,0.77877,0.25856,0.48088,0.02894,8442945.00000
4380,0.78717,0.26506,0.48344,0.02920,8453476.80000
4390,0.80787,0.26691,0.50055,0.03020,8495944.80000
4400,0.81719,0.26013,0.51697,0.02994,8496360.00000
4410,0.83231,0.25830,0.53282,0.03089,8496360.00000
4420,0.78586,0.24006,0.50366,0.03236,7915824.30000
4430,0.70751,0.19930,0.48052,0.01790,6615084.00000
4440,0.70874,0.19930,0.48112,0.01830,6617215.20000
4450,0.75795,0.19445,0.53538,0.01832,6452835.00000
4460,0.74658,0.17724,0.54182,0.01755,5651602.20000
4470,0.58708,0.13361,0.42604,0.01733,4597902.00000
4480,0.57959,0.13228,0.42043,0.01684,4566676.80000
4490,0.50865,0.09158,0.39000,0.01686,3067423.80000
4500,0.51093,0.08648,0.39728,0.01701,3199647.00000
4510,0.55688,0.11340,0.41636,0.01675,3932214.30000
4520,0.56276,0.10767,0.42788,0.01697,3428912.40000
4530,0.50469,0.06590,0.41089,0.01784,2159299.80000
4540,0.49872,0.06460,0.40514,0.01830,2053662.00000
4550,0.46883,0.06094,0.37999,0.01764,2044755.00000
4560,0.44424,0.05869,0.35838,0.01735,2044755.00000
4570,0.41870,0.05629,0.33515,0.01731,2044755.00000
4580,0.40885,0.05706,0.32463,0.01713,2050099.20000
4590,0.43886,0.05938,0.35196,0.01742,2082149.40000
4600,0.45838,0.06035,0.37039,0.01758,2095203.00000
4610,0.47945,0.06414,0.38721,0.01805,2226598.80000
4620,0.58982,0.11560,0.44314,0.01845,4079065.50000
4630,0.60291,0.13365,0.44143,0.01807,4596558.00000
4640,0.59691,0.13289,0.43592,0.01759,4597722.00000
