frame,total,visibility,gbuffer,lighting,index_count
3220,0.53019,0.31284,0.17924,0.02818,8143638.00000
3230,0.52968,0.31242,0.17927,0.02818,8132722.80000
3240,0.53086,0.31405,0.17904,0.02795,8127407.40000
3250,0.52844,0.31231,0.17882,0.02752,8126328.00000
3260,0.52760,0.31197,0.17864,0.02701,8125111.20000
3270,0.52603,0.31035,0.17853,0.02692,8104036.80000
3280,0.52288,0.30646,0.17869,0.02756,7920713.10000
3290,0.52388,0.30725,0.17862,0.02800,7903594.80000
3300,0.52226,0.30578,0.17851,0.02786,7897557.60000
3310,0.52168,0.30551,0.17843,0.02779,7888524.00000
3320,0.52081,0.30491,0.17818,0.02764,7877561.40000
3330,0.51956,0.30391,0.17834,0.02744,7861951.20000
3340,0.51960,0.30344,0.17832,0.02750,7818999.60000
3350,0.51892,0.30254,0.17853,0.02753,7813254.00000
3360,0.51952,0.30359,0.17844,0.02738,7813254.00000
3370,0.51755,0.30251,0.17841,0.02662,7806210.00000
3380,0.51345,0.29976,0.17811,0.02552,7763146.80000
3390,0.51299,0.29896,0.17835,0.02554,7705318.80000
3400,0.51002,0.29692,0.17802,0.02470,7672203.60000
3410,0.50698,0.29455,0.17802,0.02444,7634994.00000
3420,0.50790,0.29556,0.17801,0.02446,7634994.00000
3430,0.50529,0.29302,0.17790,0.02415,7634994.00000
3440,0.50902,0.29673,0.17806,0.02388,7632596.40000
3450,0.50636,0.29499,0.17792,0.02345,7632330.00000
3460,0.50622,0.29516,0.17788,0.02335,7632286.80000
3470,0.50686,0.29383,0.17803,0.02409,7602006.00000
3480,0.50208,0.29029,0.17774,0.02377,7516605.60000
3490,0.49827,0.28691,0.17752,0.02363,7377719.40000
3500,0.49359,0.28205,0.17782,0.02349,7167958.50000
3510,0.49172,0.28068,0.17758,0.02365,7055791.20000
3520,0.49312,0.28189,0.17787,0.02348,7035301.20000
3530,0.49118,0.28099,0.17729,0.02314,7009089.00000
3540,0.49136,0.28185,0.17698,0.02264,7005777.00000
3550,0.49407,0.28417,0.17706,0.02282,6999966.00000
3560,0.49481,0.28526,0.17692,0.02280,6990720.00000
3570,0.49218,0.28248,0.17711,0.02298,6989616.00000
3580,0.49634,0.28593,0.17743,0.02336,6989616.00000
3590,0.49633,0.28568,0.17723,0.02342,6980094.00000
3600,0.49364,0.28265,0.17725,0.02364,6944433.60000
3610,0.49324,0.28184,0.17735,0.02403,6930984.00000
3620,0.49348,0.28208,0.17731,0.02434,6930984.00000
3630,0.49500,0.28254,0.17743,0.02516,6930984.00000
3640,0.49218,0.28007,0.17669,0.02566,6930984.00000
3650,0.48262,0.27096,0.17614,0.02558,6651048.00000
3660,0.47560,0.26368,0.17558,0.02631,6464424.00000
3670,0.46778,0.25960,0.17248,0.02604,6459480.00000
3680,0.46196,0.25619,0.17058,0.02570,6452777.40000
3690,0.45748,0.25418,0.16806,0.02536,6452664.00000
3700,0.45465,0.25285,0.16650,0.02526,6452664.00000
3710,0.45080,0.24974,0.16563,0.02546,6452664.00000
3720,0.44908,0.24882,0.16434,0.02557,6452664.00000
3730,0.44486,0.24665,0.16286,0.02543,6452664.00000
3740,0.44323,0.24703,0.16126,0.02518,6452664.00000
3750,0.44283,0.24671,0.16085,0.02518,6452664.00000
3760,0.43994,0.24492,0.15954,0.02523,6452664.00000
3770,0.43758,0.24527,0.15714,0.02530,6448958.40000
3780,0.43300,0.24367,0.15512,0.02432,6433632.00000
3790,0.42854,0.24145,0.15348,0.02367,6372072.00000
3800,0.42730,0.24189,0.15228,0.02353,6372072.00000
3810,0.42581,0.24120,0.15128,0.02366,6372072.00000
3820,0.42388,0.24032,0.15037,0.02326,6372072.00000
3830,0.42034,0.23830,0.14921,0.02305,6318108.00000
3840,0.41782,0.23704,0.14849,0.02270,6282132.00000
3850,0.41571,0.23603,0.14760,0.02260,6282132.00000
3860,0.41664,0.23729,0.14674,0.02280,6282132.00000
3870,0.41686,0.23852,0.14587,0.02261,6282132.00000
3880,0.41437,0.23835,0.14399,0.02203,6282132.00000
3890,0.41285,0.23850,0.14234,0.02190,6276831.00000
3900,0.40808,0.23645,0.14052,0.02147,6200374.80000
3910,0.40059,0.22980,0.13972,0.02149,6087040.50000
3920,0.40183,0.22991,0.14087,0.02146,6079239.00000
3930,0.40643,0.23138,0.14307,0.02224,6079125.60000
3940,0.40851,0.23129,0.14515,0.02244,6076897.80000
3950,0.41170,0.23144,0.14764,0.02292,6076353.00000
3960,0.41650,0.23393,0.14968,0.02326,6076353.00000
3970,0.41765,0.23461,0.15016,0.02316,6076353.00000
3980,0.41702,0.23445,0.15023,0.02267,6076353.00000
3990,0.41670,0.23575,0.14905,0.02245,6076353.00000
4000,0.41720,0.23560,0.14990,0.02222,6050476.20000
4010,0.41954,0.23560,0.15208,0.02234,6033225.00000
4020,0.42100,0.23538,0.15354,0.02237,6000640.20000
4030,0.42114,0.23472,0.15478,0.02218,5991462.00000
4040,0.42418,0.23486,0.15715,0.02217,5984371.80000
4050,0.41936,0.22723,0.15883,0.02307,5635230.90000
4060,0.40945,0.21530,0.16110,0.02309,5226320.40000
4070,0.41190,0.21693,0.16182,0.02285,5169763.80000
4080,0.41104,0.21690,0.16189,0.02271,5126148.00000
4090,0.40962,0.21491,0.16242,0.02278,5126148.00000
4100,0.40386,0.20876,0.16200,0.02254,5004235.20000
4110,0.39687,0.20346,0.16157,0.02220,4923072.00000
4120,0.39414,0.20155,0.16068,0.02210,4923072.00000
4130,0.39021,0.19942,0.15930,0.02171,4923072.00000
4140,0.38631,0.19845,0.15671,0.02107,4912383.60000
4150,0.37669,0.19457,0.15214,0.02021,4905258.00000
4160,0.37127,0.19298,0.14857,0.02004,4905258.00000
4170,0.37374,0.19271,0.15071,0.02021,4905258.00000
4180,0.38049,0.19545,0.15470,0.02060,4905258.00000
4190,0.39848,0.20281,0.16339,0.02197,5019477.60000
4200,0.38928,0.19931,0.15957,0.02026,5139870.00000
4210,0.37385,0.19387,0.15109,0.01900,5139870.00000
4220,0.36991,0.19158,0.14974,0.01873,5139870.00000
4230,0.36716,0.19047,0.14837,0.01861,5103933.60000
4240,0.34778,0.18067,0.13963,0.01793,4823736.00000
4250,0.33496,0.17670,0.13052,0.01794,5099514.00000
4260,0.36101,0.21263,0.12101,0.01778,6096484.20000
4270,0.35035,0.21380,0.10874,0.01801,6221974.80000
4280,0.34238,0.21242,0.10191,0.01839,6230358.00000
4290,0.35246,0.21950,0.10503,0.01811,6476796.00000
4300,0.46352,0.30117,0.13445,0.01810,8159985.90000
