run-id,run-name,run-current-time,output-filepath,renderer-variant,renderer-variant-name,variable,to-use-scene,scene-path,warmup-frames,measure-frames,auto-terminate,window-width,window-height,seed,camera-pos-x,camera-pos-y,camera-pos-z,camera-lookat-x,camera-lookat-y,camera-lookat-z,camera-near-z,camera-far-z,camera-fov,object-count,material-count,geometry-count,overdraw-count,z-min,z-max,xy-minmax,radius,geometry-div,gbuffer-cnt,texture-count,texture-size,texture-sampling-count,alu-calc-count,renderer_name,pass_name_0,pass_name_1,pass_name_2,pass_name_3,pass_0_time_min_ms,pass_0_time_median_ms,pass_0_time_max_ms,pass_0_time_avg_ms,pass_0_time_p01_ms,pass_0_time_p10_ms,pass_0_time_p90_ms,pass_0_time_p99_ms,pass_1_time_min_ms,pass_1_time_median_ms,pass_1_time_max_ms,pass_1_time_avg_ms,pass_1_time_p01_ms,pass_1_time_p10_ms,pass_1_time_p90_ms,pass_1_time_p99_ms,pass_2_time_min_ms,pass_2_time_median_ms,pass_2_time_max_ms,pass_2_time_avg_ms,pass_2_time_p01_ms,pass_2_time_p10_ms,pass_2_time_p90_ms,pass_2_time_p99_ms,pass_3_time_min_ms,pass_3_time_median_ms,pass_3_time_max_ms,pass_3_time_avg_ms,pass_3_time_p01_ms,pass_3_time_p10_ms,pass_3_time_p90_ms,pass_3_time_p99_ms,variable-geometry-count,variable-overdraw-count,variable-waste-quad-count,variable-alu-op-count,param_run_id,param_run_name,param_run_current_time,param_output_filepath,param_renderer_variant_name,param_variable,param_to_use_scene,param_scene_path,param_warmup_frames,param_measure_frames,param_auto_terminate,param_window_width,param_window_height,param_seed,param_camera_pos_x,param_camera_pos_y,param_camera_pos_z,param_camera_lookat_x,param_camera_lookat_y,param_camera_lookat_z,param_camera_near_z,param_camera_far_z,param_camera_fov,param_object_count,param_material_count,param_geometry_count,param_z_min,param_z_max,param_xy_minmax,param_radius,param_geometry_div,param_gbuffer_cnt,param_texture_count,param_texture_size,param_texture_sampling_count,param_overdraw_count,param_alu_calc_count,param_renderer_variant,runner_experiment,runner_repeat,runner_run_index,runner_result_row,runner_status,runner_return_code,runner_error
85,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00085.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,2,-1,1,1,0.5,16,1,1,256,1,16,ForwardPrepass,depth_prepass,forward,,total,0.14592,0.14701,0.14771,0.14697,0.14602,0.14640,0.14755,0.14771,0.29757,0.29824,0.29898,0.29824,0.29760,0.29773,0.29875,0.29894,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.44368,0.44522,0.44653,0.44520,0.44368,0.44448,0.44595,0.44646,65536,2,16,16,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,2,16,2,overdraw_alu_orthogonal,0,85,0,success,0,
86,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00086.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,2,-1,1,1,0.5,16,1,1,256,1,16,VisBuf,visibility,resolve,,total,0.16416,0.16499,0.16557,0.16501,0.16419,0.16474,0.16534,0.16550,0.18717,0.18771,0.18819,0.18773,0.18742,0.18762,0.18787,0.18794,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35165,0.35277,0.35347,0.35274,0.35184,0.35242,0.35306,0.35328,65536,2,16,16,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,2,16,4,overdraw_alu_orthogonal,0,86,0,success,0,
87,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00087.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,2,-1,1,1,0.5,16,1,1,256,1,24,Forward,forward,,,total,0.90048,0.90160,0.90298,0.90160,0.90077,0.90125,0.90192,0.90294,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.90048,0.90160,0.90298,0.90160,0.90077,0.90125,0.90192,0.90294,65536,2,16,24,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,2,24,1,overdraw_alu_orthogonal,0,87,0,success,0,
88,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00088.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,2,-1,1,1,0.5,16,1,1,256,1,24,ForwardPrepass,depth_prepass,forward,,total,0.14646,0.14739,0.15651,0.14742,0.14659,0.14682,0.14787,0.14826,0.37408,0.37549,0.37606,0.37534,0.37418,0.37440,0.37578,0.37597,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.52109,0.52278,0.53232,0.52276,0.52112,0.52186,0.52336,0.52368,65536,2,16,24,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,2,24,2,overdraw_alu_orthogonal,0,88,0,success,0,
89,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00089.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,2,-1,1,1,0.5,16,1,1,256,1,24,VisBuf,visibility,resolve,,total,0.16518,0.16560,0.16634,0.16558,0.16525,0.16531,0.16582,0.16618,0.26730,0.26742,0.26774,0.26744,0.26730,0.26733,0.26758,0.26771,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.43258,0.43302,0.43376,0.43303,0.43261,0.43270,0.43331,0.43366,65536,2,16,24,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,2,24,4,overdraw_alu_orthogonal,0,89,0,success,0,
90,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00090.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,2,-1,1,1,0.5,16,1,1,256,1,32,Forward,forward,,,total,1.14490,1.14586,1.14726,1.14588,1.14515,1.14538,1.14646,1.14717,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.14490,1.14586,1.14726,1.14588,1.14515,1.14538,1.14646,1.14717,65536,2,16,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,2,32,1,overdraw_alu_orthogonal,0,90,0,success,0,
91,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00091.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,2,-1,1,1,0.5,16,1,1,256,1,32,ForwardPrepass,depth_prepass,forward,,total,0.14653,0.14739,0.14813,0.14735,0.14656,0.14688,0.14787,0.14810,0.44982,0.45178,0.45248,0.45155,0.45008,0.45030,0.45222,0.45245,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.59709,0.59907,0.60045,0.59890,0.59709,0.59773,0.59978,0.60013,65536,2,16,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,2,32,2,overdraw_alu_orthogonal,0,91,0,success,0,
92,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00092.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,2,-1,1,1,0.5,16,1,1,256,1,32,VisBuf,visibility,resolve,,total,0.16522,0.16560,0.16595,0.16558,0.16525,0.16534,0.16582,0.16589,0.33808,0.34643,0.34691,0.34282,0.33808,0.33814,0.34666,0.34688,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50349,0.51181,0.51270,0.50840,0.50352,0.50368,0.51235,0.51254,65536,2,16,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,2,32,4,overdraw_alu_orthogonal,0,92,0,success,0,
93,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00093.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,2,-1,1,1,0.5,16,1,1,256,1,48,Forward,forward,,,total,1.63165,1.63357,1.64582,1.63383,1.63261,1.63309,1.63446,1.64314,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.63165,1.63357,1.64582,1.63383,1.63261,1.63309,1.63446,1.64314,65536,2,16,48,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,2,48,1,overdraw_alu_orthogonal,0,93,0,success,0,
94,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00094.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,2,-1,1,1,0.5,16,1,1,256,1,48,ForwardPrepass,depth_prepass,forward,,total,0.14643,0.14739,0.14810,0.14735,0.14650,0.14685,0.14790,0.14806,0.60173,0.60454,0.60534,0.60417,0.60173,0.60237,0.60496,0.60525,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.74842,0.75190,0.75331,0.75152,0.74858,0.74979,0.75254,0.75306,65536,2,16,48,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,2,48,2,overdraw_alu_orthogonal,0,94,0,success,0,
95,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00095.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,2,-1,1,1,0.5,16,1,1,256,1,48,VisBuf,visibility,resolve,,total,0.16522,0.16560,0.17744,0.16570,0.16525,0.16538,0.16582,0.16605,0.49456,0.50451,0.50515,0.50391,0.49459,0.50435,0.50486,0.50502,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.66016,0.67011,0.68192,0.66961,0.66026,0.66973,0.67053,0.67094,65536,2,16,48,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,2,48,4,overdraw_alu_orthogonal,0,95,0,success,0,
96,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00096.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,2,-1,1,1,0.5,16,1,1,256,1,64,Forward,forward,,,total,2.11744,2.12160,2.12304,2.12166,2.12058,2.12109,2.12243,2.12301,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.11744,2.12160,2.12304,2.12166,2.12058,2.12109,2.12243,2.12301,65536,2,16,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,2,64,1,overdraw_alu_orthogonal,0,96,0,success,0,
97,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00097.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,2,-1,1,1,0.5,16,1,1,256,1,64,ForwardPrepass,depth_prepass,forward,,total,0.14627,0.14749,0.15622,0.14745,0.14646,0.14678,0.14797,0.14813,0.75341,0.75741,0.75853,0.75699,0.75357,0.75504,0.75782,0.75830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.90045,0.90467,0.91370,0.90444,0.90077,0.90218,0.90557,0.90614,65536,2,16,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,2,64,2,overdraw_alu_orthogonal,0,97,0,success,0,
98,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00098.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,2,-1,1,1,0.5,16,1,1,256,1,64,VisBuf,visibility,resolve,,total,0.16525,0.16560,0.16688,0.16563,0.16528,0.16538,0.16586,0.16614,0.65075,0.66224,0.66301,0.65977,0.65085,0.65107,0.66275,0.66298,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.81642,0.82784,0.82915,0.82539,0.81645,0.81667,0.82842,0.82883,65536,2,16,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,2,64,4,overdraw_alu_orthogonal,0,98,0,success,0,
99,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00099.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,4,-1,1,1,0.5,16,1,1,256,1,0,Forward,forward,,,total,0.16771,0.16832,0.16880,0.16829,0.16784,0.16803,0.16854,0.16870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16771,0.16832,0.16880,0.16829,0.16784,0.16803,0.16854,0.16870,65536,4,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,4,0,1,overdraw_alu_orthogonal,0,99,0,success,0,
100,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00100.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,4,-1,1,1,0.5,16,1,1,256,1,0,ForwardPrepass,depth_prepass,forward,,total,0.14592,0.14704,0.14784,0.14697,0.14605,0.14637,0.14752,0.14771,0.15101,0.15149,0.15168,0.15148,0.15130,0.15139,0.15162,0.15168,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29747,0.29853,0.29933,0.29845,0.29754,0.29782,0.29898,0.29923,65536,4,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,4,0,2,overdraw_alu_orthogonal,0,100,0,success,0,
101,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00101.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,4,-1,1,1,0.5,16,1,1,256,1,0,VisBuf,visibility,resolve,,total,0.18038,0.18125,0.18186,0.18122,0.18058,0.18080,0.18160,0.18182,0.02640,0.02653,0.02678,0.02655,0.02643,0.02646,0.02662,0.02672,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20685,0.20781,0.20838,0.20777,0.20710,0.20730,0.20816,0.20835,65536,4,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,4,0,4,overdraw_alu_orthogonal,0,101,0,success,0,
102,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00102.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,4,-1,1,1,0.5,16,1,1,256,1,1,Forward,forward,,,total,0.24765,0.24829,0.24896,0.24830,0.24768,0.24800,0.24864,0.24890,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24765,0.24829,0.24896,0.24830,0.24768,0.24800,0.24864,0.24890,65536,4,16,1,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,4,1,1,overdraw_alu_orthogonal,0,102,0,success,0,
103,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00103.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,4,-1,1,1,0.5,16,1,1,256,1,1,ForwardPrepass,depth_prepass,forward,,total,0.14570,0.14698,0.14781,0.14696,0.14595,0.14634,0.14758,0.14778,0.15994,0.16214,0.16259,0.16216,0.16182,0.16198,0.16246,0.16253,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30707,0.30918,0.31024,0.30913,0.30774,0.30842,0.30976,0.31005,65536,4,16,1,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,4,1,2,overdraw_alu_orthogonal,0,103,0,success,0,
104,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00104.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,4,-1,1,1,0.5,16,1,1,256,1,1,VisBuf,visibility,resolve,,total,0.18038,0.18080,0.18182,0.18082,0.18042,0.18051,0.18118,0.18170,0.04294,0.04314,0.04336,0.04315,0.04298,0.04304,0.04323,0.04336,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22349,0.22390,0.22499,0.22397,0.22355,0.22362,0.22432,0.22486,65536,4,16,1,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,4,1,4,overdraw_alu_orthogonal,0,104,0,success,0,
105,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00105.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,4,-1,1,1,0.5,16,1,1,256,1,2,Forward,forward,,,total,0.29773,0.29837,0.31078,0.29847,0.29779,0.29802,0.29872,0.29923,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29773,0.29837,0.31078,0.29847,0.29779,0.29802,0.29872,0.29923,65536,4,16,2,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,4,2,1,overdraw_alu_orthogonal,0,105,0,success,0,
106,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00106.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,4,-1,1,1,0.5,16,1,1,256,1,2,ForwardPrepass,depth_prepass,forward,,total,0.14570,0.14685,0.14758,0.14683,0.14579,0.14634,0.14733,0.14755,0.16870,0.16922,0.16970,0.16924,0.16883,0.16896,0.16954,0.16970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31488,0.31610,0.31693,0.31607,0.31491,0.31558,0.31658,0.31690,65536,4,16,2,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,4,2,2,overdraw_alu_orthogonal,0,106,0,success,0,
107,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00107.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,4,-1,1,1,0.5,16,1,1,256,1,2,VisBuf,visibility,resolve,,total,0.18045,0.18077,0.18182,0.18085,0.18048,0.18061,0.18122,0.18182,0.04976,0.04992,0.05040,0.04994,0.04979,0.04982,0.05008,0.05034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23034,0.23072,0.23181,0.23079,0.23037,0.23050,0.23120,0.23174,65536,4,16,2,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,4,2,4,overdraw_alu_orthogonal,0,107,0,success,0,
