frame,triangle_count,total_fragments,covered_pixels,overdraw_extra,avg_overdraw,max_overdraw,rasterized_triangles,skipped_triangles,quad_instances,quad_covered_lanes,quad_waste_lanes,quad_efficiency
325,2565070,3542195,919995,2622200,3.850233,273,161539,2403531,1287557,3542195,1608033,0.687774
326,2565138,3570971,920050,2650921,3.881279,271,162298,2402840,1298752,3570971,1624037,0.687385
327,2565146,3606365,920133,2686232,3.919395,272,162706,2402440,1309751,3606365,1632639,0.688368
328,2565146,3630896,920142,2710754,3.946017,266,162896,2402250,1317381,3630896,1638628,0.689037
329,2565146,3656815,920220,2736595,3.973849,266,163188,2401958,1325973,3656815,1647077,0.689459
330,2565146,3687199,920329,2766870,4.006392,267,163541,2401605,1335149,3687199,1653397,0.690410
331,2565146,3717489,920348,2797141,4.039221,265,163992,2401154,1344711,3717489,1661355,0.691132
332,2565146,3743161,920355,2822806,4.067084,269,163155,2401991,1349681,3743161,1655563,0.693342
333,2566756,3761116,920357,2840759,4.086584,267,162634,2404122,1352837,3761116,1650232,0.695042
334,2566756,3777269,920403,2856866,4.103929,277,161857,2404899,1356715,3777269,1649591,0.696032
335,2566756,3790911,920477,2870434,4.118420,265,161473,2405283,1358184,3790911,1641825,0.697790
336,2566756,3798901,920486,2878415,4.127060,264,160985,2405771,1359740,3798901,1640059,0.698461
337,2566756,3809434,920488,2888946,4.138494,262,160384,2406372,1362255,3809434,1639586,0.699104
338,2566756,3818118,920509,2897609,4.147833,261,160349,2406407,1363346,3818118,1635266,0.700137
339,2566756,3820665,920602,2900063,4.150181,268,159583,2407173,1361576,3820665,1625639,0.701515
340,2566756,3829628,920667,2908961,4.159623,272,159259,2407497,1363216,3829628,1623236,0.702315
341,2566756,3834752,920670,2914082,4.165175,267,159518,2407238,1365150,3834752,1625848,0.702258
